# PRISM wavelength solution using ground-based CV3 data by E. Schlawin. Bin widths at 1-pixel resolution added by J. Kirk
# Pixel, wavelength (um), bin width in 1-pixel-wide bin (um) 
363.000000 4.591887 0.008586 
364.000000 4.600464 0.008569 
365.000000 4.609024 0.008551 
366.000000 4.617567 0.008534 
367.000000 4.626092 0.008518 
368.000000 4.634602 0.008500 
369.000000 4.643093 0.008483 
370.000000 4.651568 0.008467 
371.000000 4.660027 0.008450 
372.000000 4.668468 0.008433 
373.000000 4.676893 0.008417 
374.000000 4.685303 0.008401 
375.000000 4.693695 0.008384 
376.000000 4.702071 0.008368 
377.000000 4.710432 0.008352 
378.000000 4.718776 0.008336 
379.000000 4.727103 0.008320 
380.000000 4.735416 0.008304 
381.000000 4.743712 0.008288 
382.000000 4.751992 0.008273 
383.000000 4.760258 0.008257 
384.000000 4.768507 0.008241 
385.000000 4.776740 0.008226 
386.000000 4.784959 0.008211 
387.000000 4.793162 0.008195 
388.000000 4.801350 0.008180 
389.000000 4.809523 0.008165 
390.000000 4.817679 0.008150 
391.000000 4.825822 0.008135 
392.000000 4.833949 0.008120 
393.000000 4.842061 0.008105 
394.000000 4.850160 0.008090 
395.000000 4.858242 0.008075 
396.000000 4.866310 0.008061 
397.000000 4.874364 0.008046 
398.000000 4.882403 0.008032 
399.000000 4.890427 0.008017 
400.000000 4.898437 0.008003 
401.000000 4.906433 0.007989 
402.000000 4.914415 0.007974 
403.000000 4.922382 0.007960 
404.000000 4.930335 0.007946 
405.000000 4.938274 0.007932 
406.000000 4.946199 0.007918 
407.000000 4.954111 0.007904 
408.000000 4.962008 0.007890 
409.000000 4.969892 0.007877 
410.000000 4.977761 0.007863 
411.000000 4.985617 0.007849 
412.000000 4.993460 0.007836 
413.000000 5.001288 0.007822 
414.000000 5.009104 0.007809 
415.000000 5.016906 0.007795 
416.000000 5.024695 0.007782 
417.000000 5.032470 0.007769 
418.000000 5.040232 0.007756 
419.000000 5.047981 0.007742 
420.000000 5.055717 0.007729 
421.000000 5.063439 0.007716 
422.000000 5.071149 0.007703 
423.000000 5.078846 0.007690 
424.000000 5.086529 0.007678 
425.000000 5.094201 0.007665 
426.000000 5.101859 0.007652 
